PC1,PC2,PC3,PC4,PC5,PC6
-0.3375833975852867,-0.7791757981256311,0.023892198123671958,2.065507902851794,1.150061256529041,0.7407087370926052
-0.630498868725173,-2.0113406316915055,0.7062623523867337,1.326704054754258,0.743709306128214,0.8544404760319618
0.13221339045479327,-0.880433321642817,-0.0440460585145818,2.453373016938231,0.3821346605904229,-0.2482692534749204
-0.0247197396488544,-1.4425486846615818,0.4078057481124061,1.8513411994853988,0.6698092242045581,0.1319803623708757
-0.7687493984395537,-1.90145874938628,0.8201322321183148,1.269245919628973,0.8449890528913453,0.7573011808854279
-0.8469160858883816,-0.5772574363504863,-0.4998482977512511,2.7070014783163696,0.2722723606871907,-0.43780932830992436
0.004845836599585798,-1.5297128699341074,0.8144171418397861,1.5719866368321351,0.8093797527420258,0.13950258451151437
-0.8905650476163064,-1.6497933982355002,0.7058134569584651,1.4779473791573812,0.7192616938917115,0.3629427367917344
-0.9488924262477575,-0.9272721926022731,0.019817366986313725,2.255314581621539,0.387188855828304,-0.3099063827954199
-0.5890007632939317,-1.269319508308236,0.767317135950429,1.6273435751657555,0.8315473389342122,0.17440921387828645
-0.6184270189130039,-1.3641656508213458,1.3499267152541108,1.4492378630932463,0.5493435724532959,0.4586090225456171
-0.9195743251342523,-1.6392755848927965,1.0145633223642991,1.2793275750496502,0.881612652699463,0.26233517525444766
-0.7282549993393067,-1.253991404585242,0.7234989945487119,1.6793819574113273,0.7307178945929679,-0.2111962600012297
-0.9614953180198725,-1.5972673773838173,1.1106174209297626,1.249593553333723,0.8882469752104443,0.1417622064742275
-1.100242638667292,-0.8984966289036319,0.4131673136428887,2.0214796244250337,0.5272932182926846,-0.5179679719764276
-0.9379313437847677,-1.5016904544905978,1.2056423027383723,1.217539130493233,0.9869286855251558,0.053799534412036165
-0.649906025305989,-1.0495586854394072,1.5520519567814068,1.149190985752859,1.4069682903266971,0.4791711019705782
-0.6083141629818972,-1.051944623728344,1.858618443370917,1.3986516804529676,0.5235222582282953,0.16500215956858746
-1.177322383364785,-1.4921799294471687,1.3090828949139526,1.1546057963267438,0.9629608793960502,-0.0976722214088097
-1.2124378713575041,-1.2432173882519026,1.101403561497318,1.3992108659969686,0.8695945728511459,-0.36560098474786074
-1.0514106453458947,-1.259104564857013,1.2888757828828474,1.264688693725315,1.0288408790894183,-0.3338115643345651
-0.8371907217392796,-1.0883506504853835,1.3011481512378191,1.4163787812858613,0.9238731068215151,-0.5716457504682495
-0.99467680205851,-1.2115596456842186,1.3924406771574616,1.237536123341175,1.0614082465826873,-0.4890284104594175
0.16261619946943887,-0.8945227842601281,1.6214170494301028,1.4656311913024715,1.0448373376683497,-0.9615246232639901
-1.2599265334035157,-1.323986794028746,1.5955664269407088,1.0608622037105064,1.061746377550541,-0.42322609571777386
-1.2722197764204635,-1.1339957178277806,1.4897759848785375,1.1724450090766774,1.1146077037104516,-0.5565128466866484
-1.3904408562427601,-1.4157985043456183,1.7724804753003485,0.879889050875842,1.1634560949444759,-0.4075029155740145
-0.8474941831703071,-0.6262184790237342,1.3383800028490775,1.5903503137867376,1.000549577772535,-1.0914009155460656
-1.3148990930114153,-0.7641698068494557,1.2736090965446765,1.5199908515104423,0.9268242621351043,-1.0850199468172308
-1.4108563287558156,-1.2234423944355528,1.7936397967765734,0.96216446860057,1.1650168505716294,-0.6834992774801129
-1.0696807089883555,-0.5630688621606476,1.5561204425482125,1.559079572938585,0.8624018191271646,-1.1671385110898493
-0.5865563644501746,0.8613040146362942,1.2417806693016449,2.6906140410118873,0.27757668469746066,-1.7047754495377017
-0.2604595844980187,-2.173708611727161,0.07334913687592956,1.67485667560877,0.49171757073858985,1.3564246233339359
-0.41037117692229635,-2.2223567899323426,0.2131837222063776,1.5172778351516631,0.6159626003154477,1.500244265035413
3.5380794705829723,-2.0622797206293724,1.1931524466067407,1.6120671403035838,1.0983211087133702,0.6156667365350009
0.0077009520252534465,-2.077162257520994,0.2714539123786596,1.6396765159591393,0.5830324485008047,1.1028304830000142
0.36389464849292164,-1.4969479298904893,-0.14077922988277652,2.163212977287693,0.5502113443562868,0.5615234765982385
-0.5297534872515307,-1.2814612618917243,-0.5865700981703637,2.498426758376396,0.1552235205232326,0.3895525827484157
-0.2473730496024294,-2.1248463288999364,0.479358520114182,1.449362805840514,0.6746939678865734,1.0898437593039736
-0.4146274070046256,-1.5636226693223012,-0.10099283037817974,2.0731722717360825,0.3887632518665575,0.5672327135864358
0.19544162549055816,-1.8918712997198024,0.7102811937003042,1.485537212831536,0.7594511770669758,0.9119809148464393
1.1621765116099438,-0.669022791020767,-0.5047421652092908,2.9270125249652814,0.3331074807628282,-0.7146233487250444
0.27670308776338437,-1.7472645948074874,0.4991442719161181,1.6768719017076021,0.7289919743897729,0.45891658462156887
-0.3795625594564551,-0.36042487929794953,-0.2732422399804859,1.3286710980830174,0.8130806813369877,0.8567388018435323
